id|source|fname|lname|street_address|district|voivodship|postcode|preferred|est_income|own_or_rent|purchases
231807905|C|OLIWIER|Krzy¿osaniak|Poczta Baniocha, ul. Graniczna 2|piaseczyñski|mazowieckie|5532|2|35010.0|O|
231808190|C|SARA|Daszla|Skrytki Pocztowe Poczta Ciechanów 004, ul. Kiciñskiego 21/23|ciechanowski|mazowieckie|6402|2|35005.0|R|
231809597|C|WERONIKA|Go³eæ|Poczta Jednoro¿ec, ul. Witosa 2|przasnyski|mazowieckie|6323|2|35000.0|O|
231806137|C|PAULINA|Feckowicz|Poczta Siecieñ, ul. Siecieñ 88|p³ocki|mazowieckie|9416|2|35000.0|R|
231809345|C|PIOTR|Pere¶ciuk|Poczta Latowicz, ul. ¦wiêtego Ducha 19|miñski|mazowieckie|5334|2|34965.0|R|
231808040|C|LAURA|Smutrykowski|Poczta Krasnosielc 22|makowski|mazowieckie|6212|2|34960.0|O|
231809134|C|MARCELINA|Czapenko|Poczta Ostro³êka 001, ul. Kopernika 9|M. Ostro³êka|mazowieckie|7400|2|34960.0|O|
231805783|C|AUDREY|Najszerska|Poczta Filia UP Nasielsk 001, ul. Srebrna 3|nowodworski|mazowieckie|5191|2|34950.0|O|
231809716|C|ANIELA|Jur|Skrytki Pocztowe Poczta Wo³omin 001, ul. Ogrodowa 3|wo³omiñski|mazowieckie|5200|2|34945.0|R|
231809560|C|ZOFIA|Lassonczyk|Poczta Filia UP Legionowo 001, ul. Kardyna³a Stefana Wyszyñskiego 17|legionowski|mazowieckie|5122|2|34940.0|O|
231806608|C|MATEUSZ|G³akowska|Poczta Filia UP Zegrze Po³udniowe, ul. Profesora Groszkowskiego 24|legionowski|mazowieckie|5131|2|34925.0|R|
231807177|C|MAGDALENA|Klema|Poczta D³ugosiod³o, ul. Ko¶ciuszki 2|wyszkowski|mazowieckie|7210|2|34920.0|O|
231806182|C|JOANNA|Wojty³a|Poczta Ciechanów 005, ul. Reutta 13|ciechanowski|mazowieckie|6409|2|34920.0|R|
231804870|C|STANIS£AW|Krystacz|Poczta Latowicz, ul. ¦wiêtego Ducha 19|miñski|mazowieckie|5334|2|34885.0|R|
231808883|C|WIKTOR|Puzdowska|Poczta Po¶wiêtne ko³o Wo³omina 98|wo³omiñski|mazowieckie|5326|2|34870.0|O|
231807220|C|LEON|Nied¼wiedz|Poczta Piaseczno ko³o Warszawy 001, ul. Ko¶ciuszki 43|piaseczyñski|mazowieckie|5500|2|34870.0|R|
231805876|C|PAULINA|Domza|Poczta Filia UP Marki 001, ul. Pi³sudskiego 139|wo³omiñski|mazowieckie|5260|2|34870.0|R|
231808626|C|MICHA£|Clark|Poczta Karniewo, ul. Pu³tuska 5|makowski|mazowieckie|6425|2|34850.0|O|
231805289|C|BRUNO|Pokrzywicki|Skrytki Pocztowe Poczta Pruszków 001, ul. Ko¶ciuszki 30|pruszkowski|mazowieckie|5800|2|34840.0|O|
231806700|C|JOANNA|Bisauz|Poczta Oddzia³ UP Lubowidz, ul. Syberia 14|¿uromiñski|mazowieckie|9303|2|34840.0|R|
231809106|C|AGATA|Krug³owski|Poczta Stupsk ko³o M³awy, ul. Sienkiewicza 10|m³awski|mazowieckie|6561|2|34840.0|R|
231808800|C|KACPER|Samoi³owicz|Skrytki Pocztowe Poczta P³ock 003, ul. Kolejowa 27|M. P³ock|mazowieckie|9401|2|34800.0|O|
231807175|C|NATAN|Lebiednik|Poczta Porêba nad Bugiem 84|wyszkowski|mazowieckie|7308|2|34800.0|R|
231805773|C|ALEKSANDER|Dabros|Poczta B³êdów 56|grójecki|mazowieckie|5620|2|34790.0|R|
231809603|C|MICHA£|Sieklucki|Poczta Skrzeszewy ko³o Gostynina 48|gostyniñski|mazowieckie|9543|2|34775.0|R|
231809429|C|MICHA£|Kottler|Poczta Chorzele, ul. Mostowa 13|przasnyski|mazowieckie|6330|2|34765.0|R|
231809683|C|WIKTOR|Keszny|Poczta Siedlce 003, ul. Mazurska 2|M. Siedlce|mazowieckie|8101|2|34760.0|R|
231806159|C|SZYMON|Szprêglewski|Skrytki Pocztowe Poczta Dêblin 003, ul. Lotnisko 63|rycki|lubelskie|8521|2|34755.0|R|
231805983|C|NINA|Truksa|Poczta Otwock 001, ul. Armii Krajowej 1|otwocki|mazowieckie|5400|2|34695.0|R|
231804773|C|KACPER|Szalas|Poczta Piaseczno ko³o Warszawy 005, ul. Szkolna 16|piaseczyñski|mazowieckie|5508|2|34665.0|R|
231809479|C|ALICJA|Gawry¶ciuk|Poczta Garwolin 001, ul. Ko¶ciuszki 41|garwoliñski|mazowieckie|8400|2|34660.0|O|
231806408|C|KORNELIA|Mizga³a|Poczta Stê¿yca 25|rycki|lubelskie|8540|2|34635.0|R|
231804511|C|£UCJA|Loptuch|Poczta Piaseczno ko³o Warszawy 001, ul. Ko¶ciuszki 43|piaseczyñski|mazowieckie|5500|2|34635.0|R|
231806244|C|BRUNO|Wojty³ko|Poczta Radzanowo ko³o P³ocka, ul. P³ocka 32|p³ocki|mazowieckie|9451|2|34615.0|R|
231804869|C|LENA|Jakubaitis|Poczta Ciechanów 002, ul. Sienkiewicza 71b 64|ciechanowski|mazowieckie|6410|2|34605.0|R|
231807014|C|BORYS|Czu³ko|Poczta Maciejowice ko³o Garwolina, ul. Ko¶cielna 3|garwoliñski|mazowieckie|8480|2|34580.0|O|
231806192|C|GABRIEL|Podmara|Poczta Pruszków 006, ul. Helenowska 3|pruszkowski|mazowieckie|5804|2|34550.0|R|
231806573|C|MARCEL|Zadawa|Poczta P³ock 006, ul. Grodzka 10|M. P³ock|mazowieckie|9404|2|34525.0|R|
231806517|C|IGOR|Pieckenhagen|Poczta Szczawin, ul. Warszawska 5|gostyniñski|mazowieckie|9550|2|34505.0|R|
231805052|C|ZOFIA|Butrej|Poczta Konopki, ul. Kwiatowa 14|m³awski|mazowieckie|6560|2|34505.0|R|
231809634|C|MICHA£|Hydziak|Skrytki Pocztowe Poczta Ostrów Mazowiecka 001, ul. Pocztowa 8|ostrowski|mazowieckie|7300|2|34485.0|R|
231805084|C|ANASTAZJA|Trnobransky|Poczta Ostrówek ko³o Wêgrowa, ul. Fabryczna 136a 95|wêgrowski|mazowieckie|7132|2|34465.0|R|
231808150|C|MACIEJ|Zieniewicz|Poczta Ostro³êka 001, ul. Kopernika 9|M. Ostro³êka|mazowieckie|7400|2|34450.0|R|
231809157|C|ADAM|Le¼niak|Skrytki Pocztowe Poczta Przasnysz 001, ul. 3 Maja 11|przasnyski|mazowieckie|6300|2|34450.0|R|
231808193|C|ALICJA|Jaburek|Poczta Pilawa, Al. Wyzwolenia 75|garwoliñski|mazowieckie|8440|2|34435.0|R|
231809046|C|ZOFIA|¦miorodzka|Poczta Szczutowo, ul. 3-go Maja 79|sierpecki|mazowieckie|9227|2|34415.0|R|
231805785|C|MARCEL|Czermienok|Poczta Szczutowo, ul. 3-go Maja 30|sierpecki|mazowieckie|9227|2|34415.0|R|
231809419|C|MICHA£|Popi³ko|Poczta Piaseczno ko³o Warszawy 001, ul. Ko¶ciuszki 43|piaseczyñski|mazowieckie|5500|2|34410.0|R|
231807677|C|ANASTAZJA|£ukaszewski|Skrytki Pocztowe Poczta Grodzisk Mazowiecki 001, ul. 1 Maja 2|grodziski|mazowieckie|5825|2|34410.0|R|
231807376|C|HELENA|Jami³owski|Poczta P³ock 003, ul. Kolejowa 27|M. P³ock|mazowieckie|9401|2|34390.0|R|
231808172|C|ADAM|Tryl|Poczta Nieporêt, ul. Ch³odna 1a 30|legionowski|mazowieckie|5126|2|34380.0|O|
231805076|C|WERONIKA|Denisz|Poczta D±brówka ko³o Radzymina, ul. Ko¶ciuszki 14|wo³omiñski|mazowieckie|5252|2|34380.0|R|
231806402|C|IGA|Chaborek|Poczta Nadarzyn, ul. Warszawska 5|pruszkowski|mazowieckie|5830|2|34345.0|R|
231808958|C|IGOR|Dziada|Skrytki Pocztowe Poczta Piastów 001, ul. 11 Listopada 1|pruszkowski|mazowieckie|5820|2|34345.0|R|
231804646|C|NIKODEM|Zdunko|Poczta Siedlce 006, ul. Chrobrego 17|M. Siedlce|mazowieckie|8119|2|34330.0|R|
231808799|C|KAMIL|Hatat|Poczta Pruszków 001, ul. Ko¶ciuszki 30|pruszkowski|mazowieckie|5800|2|34320.0|O|
231807581|C|NADIA|Szurgaj|Poczta Wola Pra¿mowska 63|piaseczyñski|mazowieckie|5505|2|34310.0|R|
231808717|C|ALEKSANDRA|Seyrlhuber|Poczta Winnica, ul. Pu³tuska 9|pu³tuski|mazowieckie|6120|2|34295.0|R|
231804746|C|WIKTOR|Gr±za|Poczta Grudusk, ul. Ciechanowska 54|ciechanowski|mazowieckie|6460|2|34280.0|R|
231804895|C|FILIP|Truchan|Poczta Filia UP Legionowo 005, ul. Ko¶cielna 78|legionowski|mazowieckie|5124|2|34280.0|O|
231807769|C|LAURA|Pohribny|Poczta K³oczew 57|rycki|lubelskie|8550|2|34275.0|R|
231805696|C|KAJETAN|Safirowicz|Poczta Siennica ko³o Miñska Mazowieckiego, ul. Ko³bielska 3|miñski|mazowieckie|5332|2|34265.0|R|
231805886|C|NATAN|¦witkiewicz|Poczta Krzesk-Królowa Niwa, ul. Krzesk-Królowa Niwa 20|siedlecki|mazowieckie|8111|2|34255.0|R|
231805904|C|BRUNO|Harwosiñski|Poczta Oddzia³ UP Nadzarzyn, ul. Mazowiecka 5 A 50|pruszkowski|mazowieckie|5831|2|34210.0|R|
231805761|C|LENA|Poki|Poczta Ko³biel, ul. Ko¶ciuszki 1|otwocki|mazowieckie|5340|2|34205.0|R|
231809181|C|JULIAN|Miciun|Poczta P³ock 012, ul. Wyszogrodzka 161|M. P³ock|mazowieckie|9410|2|34190.0|R|
231805831|C|AMELIA|Bakonow|Poczta Stupsk ko³o M³awy, ul. Sienkiewicza 10|m³awski|mazowieckie|6561|2|34185.0|R|
231806703|C|IGOR|Gliwko|Poczta Jadów, ul. Jana Paw³a II 23|wo³omiñski|mazowieckie|5280|2|34180.0|O|
231804893|C|SZYMON|Owczyrz|Poczta Repki, ul. Parkowa 9|soko³owski|mazowieckie|8307|2|34175.0|R|
231808132|C|PAWE£|Sosso|Skrytki Pocztowe Poczta Dêblin 001, ul. Bankowa 17|rycki|lubelskie|8530|2|34170.0|R|
231806177|C|WIKTOR|Burmienko|Skrytki Pocztowe Poczta Ciechanów 005, ul. Reutta 13|ciechanowski|mazowieckie|6409|2|34110.0|O|
231806293|C|WIKTOR|Indzia|Skrytki Pocztowe Poczta Nowy Dwór Mazowiecki 005, ul. Pu³kownika Malewicza E. 117|nowodworski|mazowieckie|5160|2|34080.0|R|
231809584|C|DAWID|£obzin|Poczta Jasienica Mazowiecka, ul. Jasiennicy Paw³a 33|ostrowski|mazowieckie|7304|2|34070.0|O|
231809289|C|ALEKSANDER|Matanycz|Poczta Szulborze Koty, ul. Bohaterów Armii Krajowej 12|ostrowski|mazowieckie|7324|2|34060.0|R|
231805856|C|MARCELINA|Andrijow|Poczta Joniec 25|p³oñski|mazowieckie|9131|2|34050.0|O|
231805702|C|MAJA|Imielna|Poczta £osice 34|³osicki|mazowieckie|8200|2|34040.0|R|
231807994|C|JULIA|Kobaæ|Poczta Ostro³êka 007, ul. ¯eromskiego 13|M. Ostro³êka|mazowieckie|7417|2|34030.0|O|
231805917|C|JAN|Gardzijewski|Poczta Chotomów, ul. Partyzantów 27|legionowski|mazowieckie|5123|2|34025.0|R|
231806681|C|IGOR|Pluskot|Poczta Domanice, ul. Domanice 52|siedlecki|mazowieckie|8113|2|34015.0|R|
231807765|C|OLIWIA|Kunel|Poczta Filia UP Zegrze Po³udniowe, ul. Profesora Groszkowskiego 24|legionowski|mazowieckie|5131|2|34000.0|R|
231804520|C|DOMINIK|Popowski|Poczta Filia UP Garwolin 001, ul. Dworcowa 12|garwoliñski|mazowieckie|8410|2|33980.0|R|
231807028|C|MAGDALENA|Schiffkowski|Skrytki Pocztowe Poczta P³ock 007, ul. Marii Curie Sk³odowskiej 1|M. P³ock|mazowieckie|9405|2|33965.0|R|
231805010|C|ALEKSANDRA|Palman|Poczta Ma³kinia 92|ostrowski|mazowieckie|7320|2|33960.0|R|
231806919|C|BLANKA|Szwam|Poczta Obryte 31|pu³tuski|mazowieckie|7215|2|33945.0|R|
231807459|C|PAULINA|Gacyk|Poczta Rogozino, ul. Rogozino 20|p³ocki|mazowieckie|9442|2|33910.0|O|
231809174|C|ANTONI|Barcerczyk|Skrytki Pocztowe Poczta Miñsk Mazowiecki 002, ul. Plac Dworcowy 3|miñski|mazowieckie|5303|2|33905.0|R|
231809660|C|TYMON|Stenwak|Poczta Wyszków 003, ul. Aleja Wolno¶ci 9|wyszkowski|mazowieckie|7201|2|33890.0|R|
231807979|C|ANTONINA|Leszyn|Poczta Sucho¿ebry, ul. Ogiñskiej Aleksandry 11|siedlecki|mazowieckie|8125|2|33880.0|O|
231805628|C|MICHALINA|Piotroñski|Poczta Filia UP Zegrze Po³udniowe, ul. Modliñska 1|legionowski|mazowieckie|5135|2|33875.0|R|
231806684|C|JULIAN|Têder|Poczta Jelonki ko³o Ostrowi Mazowieckiej, ul. Jelonki 24|ostrowski|mazowieckie|7302|2|33865.0|R|
231809294|C|JOANNA|Sardoch|Poczta Ciechanów 006, ul. Batalionów Ch³opskich 17A 55|ciechanowski|mazowieckie|6413|2|33855.0|R|
231807755|C|NIKOLA|Kier¿nikiewicz|Poczta ¯uromin, ul. Warszawska 7/13|¿uromiñski|mazowieckie|9300|2|33850.0|O|
231806612|C|POLA|Powta|Poczta Soczewka, ul. Soczewka 25|p³ocki|mazowieckie|9506|2|33825.0|R|
231804469|C|MAGDALENA|Ja¶kowiak|Poczta Ciechanów 005, ul. Reutta 13|ciechanowski|mazowieckie|6409|2|33825.0|R|
231809488|C|ALEKSANDER|Jambir|Poczta Lubowidz, ul. Jana Paw³a II 48|¿uromiñski|mazowieckie|9304|2|33810.0|O|
231805992|C|ANTONI|Bujacki|Poczta Filia UP Legionowo 001, ul. Kardyna³a Stefana Wyszyñskiego 17|legionowski|mazowieckie|5122|2|33785.0|R|
231807167|C|POLA|Stosór|Poczta Dêblin 003, ul. Lotnisko 82|rycki|lubelskie|8521|2|33770.0|R|
231806925|C|TYMON|Pecok|Poczta Urle, ul. 1-go Maja 8b 30|wo³omiñski|mazowieckie|5281|2|33740.0|R|
231808000|C|KRZYSZTOF|Bretkajc|Poczta Dêblin 001, ul. Bankowa 17|rycki|lubelskie|8530|2|33715.0|R|
231808471|C|KLARA|Andruskiewicz|Poczta P³oñsk 001, ul. Grunwaldzka 42|p³oñski|mazowieckie|9100|2|33695.0|R|
231804567|C|PIOTR|Sarapicka|Poczta Piaseczno ko³o Warszawy 001, ul. Ko¶ciuszki 43|piaseczyñski|mazowieckie|5500|2|33685.0|R|
231807181|C|WERONIKA|Ka³tuniak|Poczta Lubowidz, ul. Jana Paw³a II 48|¿uromiñski|mazowieckie|9304|2|33670.0|R|
231807309|C|£UCJA|Gradolewski|Skrytki Pocztowe Poczta Grodzisk Mazowiecki 001, ul. 1 Maja 2|grodziski|mazowieckie|5825|2|33660.0|R|
231804866|C|PAULINA|Jurant|Poczta Sierpc, ul. P³ocka 22|sierpecki|mazowieckie|9200|2|33635.0|R|
231805264|C|HUBERT|Moczulajtys|Skrytki Pocztowe Poczta P³ock 007, ul. Marii Curie Sk³odowskiej 1|M. P³ock|mazowieckie|9405|2|33630.0|O|
231804323|C|ADAM|Zap³aciñski|Poczta Nasielsk 001, ul. Warszawska 26|nowodworski|mazowieckie|5190|2|33615.0|R|
231809096|C|ADAM|Zudzin|Poczta P³ock 005, ul. Czwartaków 5|M. P³ock|mazowieckie|9403|2|33600.0|R|
231807366|C|FRANCISZEK|Czechlowski|Poczta Zabrodzie, ul. Jana Paw³a 16|wyszkowski|mazowieckie|7230|2|33595.0|R|
231808409|C|HELENA|Guzina|Skrytki Pocztowe Poczta Siedlce 004, ul. Brzeska 131|M. Siedlce|mazowieckie|8102|2|33590.0|O|
231806826|C|ADAM|Derbida|Poczta Naruszewo 5|p³oñski|mazowieckie|9152|2|33580.0|R|
231807687|C|WERONIKA|Mayea|Poczta Bo¿ewo, ul. Bo¿ewo 14|sierpecki|mazowieckie|9215|2|33570.0|O|
231807232|C|WOJCIECH|Mas³ow|Poczta Sikórz, ul. Sikórz 90 b 85|p³ocki|mazowieckie|9413|2|33565.0|R|
231809629|C|BART£OMIEJ|Krecielewski|Poczta Jab³onna Lacka, ul. Targowa 2|soko³owski|mazowieckie|8304|2|33550.0|O|
231806144|C|BARTOSZ|Deleszko|Skrytki Pocztowe Poczta Miñsk Mazowiecki 001, ul. Warszawska 149|miñski|mazowieckie|5300|2|33540.0|O|
231808165|C|NIKOLA|Kobot|Poczta Mogielnica ko³o Grójca 89|grójecki|mazowieckie|5640|2|33535.0|R|
231806867|C|KAJA|Babus|Poczta Otwock 003, ul. Lecha 1|otwocki|mazowieckie|5401|2|33520.0|O|
231808151|C|STANIS£AW|Szabajkowicz|Poczta Zbuczyn, ul. Lipowa 2|siedlecki|mazowieckie|8106|2|33500.0|O|
231806392|C|HUBERT|Woziwoda|Poczta Koby³ka, ul. Orszagha 14|wo³omiñski|mazowieckie|5230|2|33495.0|R|
231809102|C|AUDREY|Saywald|Skrytki Pocztowe Poczta Pu³tusk 004, ul. Tartaczna 71|pu³tuski|mazowieckie|6102|2|33490.0|O|
231805233|C|POLA|Bezmaterny|Poczta Wyszków 001, ul. Daszyñskiego 27|wyszkowski|mazowieckie|7200|2|33485.0|R|
231805870|C|WIKTOR|Erlich-Herlikiewicz|Poczta Filia UP Zegrze Po³udniowe, ul. Profesora Groszkowskiego 24|legionowski|mazowieckie|5131|2|33485.0|R|
231804490|C|NADIA|Sadzak|Poczta Otwock 003, ul. Lecha 1|otwocki|mazowieckie|5401|2|33480.0|R|
231809031|C|MA£GORZATA|¦wiêtalski|Poczta Filia UP Grodzisk Mazowiecki 001, ul. Elizy Orzeszkowej 2A 13|grodziski|mazowieckie|5827|2|33475.0|R|
231807507|C|PIOTR|Suchni|Poczta Górzno ko³o Garwolina 56|garwoliñski|mazowieckie|8404|2|33445.0|R|
231807496|C|KAJETAN|Sowi¼ra³|Skrytki Pocztowe Poczta Pruszków 001, ul. Ko¶ciuszki 30|pruszkowski|mazowieckie|5800|2|33445.0|R|
231805575|C|KAROLINA|Ramadan|Poczta Mokobody, ul. Chreptowicza 8a 72|siedlecki|mazowieckie|8124|2|33440.0|O|
231806785|C|MAKSYMILIAN|Swiniarek|Poczta Go³ymin, ul. Szosa Ciechanowska 10|ciechanowski|mazowieckie|6420|2|33430.0|O|
231804437|C|PAWE£|Tuchlin|Poczta Oddzia³ UP Lubowidz, ul. Syberia 14|¿uromiñski|mazowieckie|9303|2|33420.0|O|
231808143|C|ZOFIA|Chorzêba|Poczta S³omczyn 22|piaseczyñski|mazowieckie|5507|2|33400.0|O|
231805905|C|PATRYK|Drukier|Poczta Oddzia³ UP Pokrzywnica, ul. Dzier¿enin 59|pu³tuski|mazowieckie|6114|2|33360.0|R|
231805908|C|MAGDALENA|Beronek|Poczta Wyszków 003, ul. Aleja Wolno¶ci 9|wyszkowski|mazowieckie|7201|2|33355.0|R|
231809456|C|ARTUR|Pudyl|Poczta Ma³kinia 14|ostrowski|mazowieckie|7320|2|33330.0|O|
231808692|C|MILENA|¦wieta|Skrytki Pocztowe Poczta Ciechanów 004, ul. Kiciñskiego 21/23|ciechanowski|mazowieckie|6402|2|33315.0|R|
231804575|C|IGA|Aktowska|Skrytki Pocztowe Poczta Wo³omin 003, Al. Niepodleg³o¶ci 17|wo³omiñski|mazowieckie|5202|2|33310.0|O|
231807834|C|KORNELIA|Krasikow|Poczta Latowicz, ul. ¦wiêtego Ducha 19|miñski|mazowieckie|5334|2|33290.0|R|
231806457|C|BLANKA|Sobczenko|Poczta K³oczew 45|rycki|lubelskie|8550|2|33290.0|O|
231807458|C|ZOFIA|Krzenczko|Poczta Otwock 004 (¦wider), ul. Jasna 3|otwocki|mazowieckie|5402|2|33290.0|R|
231809647|C|NATALIA|Gruszczewski|Poczta Wo³omin 003, Al. Niepodleg³o¶ci 17|wo³omiñski|mazowieckie|5202|2|33285.0|R|
231808240|C|AGATA|Domach|Poczta S³upno, ul. Miszewska 8|p³ocki|mazowieckie|9472|2|33280.0|O|
231804424|C|PAULINA|Remani|Poczta Duninów, ul. P³ocka 10|p³ocki|mazowieckie|9505|2|33250.0|R|
231806440|C|NATAN|Cyglarz|Poczta Oddzia³ UP Lubowidz, ul. Syberia 14|¿uromiñski|mazowieckie|9303|2|33250.0|O|
231807233|C|BORYS|Strózewski|Poczta Ceranów, ul. Ceranów 140|soko³owski|mazowieckie|8322|2|33250.0|R|
231806038|C|BRUNO|Walcok|Poczta Strachówka, ul. Norwida 6|wo³omiñski|mazowieckie|5282|2|33230.0|O|
231805159|C|NIKODEM|Piekoszewski|Poczta Po¶wiêtne ko³o Wo³omina 42|wo³omiñski|mazowieckie|5326|2|33200.0|R|
231805512|C|PAWE£|Wa³amaniuk|Skrytki Pocztowe Poczta P³oñsk 001, ul. Grunwaldzka 42|p³oñski|mazowieckie|9100|2|33190.0|R|
231807779|C|KACPER|Wi¶³ocka|Instytucja ZUS oddzia³ P³ock, Al. Jachowicza 1|M. P³ock|mazowieckie|9403|2|33180.0|O|
231807247|C|HUBERT|Petryszek|Poczta Pruszków 001, Rejonowy Urz±d Poczty, ul. Ko¶ciuszki 30|pruszkowski|mazowieckie|5800|2|33170.0|R|
231805553|C|KAMIL|Chocharek|Poczta Czarnia ko³o Myszyñca 60|ostro³êcki|mazowieckie|7431|2|33170.0|R|
231806404|C|BORYS|Nisio³ek|Poczta Oddzia³ UP Raci±¿ ko³o Sierpca, ul. Gralewo 12|p³oñski|mazowieckie|9166|2|33135.0|R|
231806583|C|JAKUB|Boutarel|Poczta Stupsk ko³o M³awy, ul. Sienkiewicza 10|m³awski|mazowieckie|6561|2|33100.0|R|
231805635|C|£UCJA|Schmich|Poczta Otrêbusy, ul. Wiejska 1|pruszkowski|mazowieckie|5805|2|33095.0|R|
231807222|C|ANNA|Gomala|Poczta Lutocin, ul. ¯eromskiego 2|¿uromiñski|mazowieckie|9317|2|33090.0|O|
231805457|C|HUBERT|£abaj|Poczta Siedlce 003, ul. Mazurska 2|M. Siedlce|mazowieckie|8101|2|33070.0|O|
231804371|C|MARTYNA|Jach|Poczta P³oñsk 003, ul. 19 Stycznia 52|p³oñski|mazowieckie|9101|2|33070.0|O|
231807146|C|TOMASZ|Czykwin|Poczta Sabnie, ul. Spokojna 7|soko³owski|mazowieckie|8331|2|33045.0|R|
231808242|C|HELENA|Wachnowicz|Poczta Siennica ko³o Miñska Mazowieckiego, ul. Ko³bielska 3|miñski|mazowieckie|5332|2|33000.0|O|
231805401|C|SZYMON|Wojata|Poczta Garwolin 001, ul. Ko¶ciuszki 41|garwoliñski|mazowieckie|8400|2|32965.0|R|
231806773|C|HUBERT|Trojniar|Poczta Bodzanów ko³o P³ocka, ul. Orzeszkowej 25|p³ocki|mazowieckie|9470|2|32965.0|R|
231807502|C|WIKTOR|Stahyra|Poczta ¯eliszew agencja pocztowa UP Kotuñ 76|siedlecki|mazowieckie|8130|2|32965.0|R|
231806269|C|NELA|Nether|Poczta Konstancin-Jeziorna 001, ul. Moniuszki 22 b 47|piaseczyñski|mazowieckie|5510|2|32965.0|R|
231804475|C|ARTUR|Kaszubiecki|Poczta Krasiniec 32|makowski|mazowieckie|6211|2|32960.0|R|
231808941|C|LILIANNA|Wochl|Poczta Ostrów Mazowiecka 001, ul. Pocztowa 8|ostrowski|mazowieckie|7300|2|32955.0|R|
231806556|C|KAJETAN|Kostylan|Poczta Sobienie-Jeziory, ul. Garwoliñska 18|otwocki|mazowieckie|8443|2|32940.0|O|
231809150|C|BORYS|Budzia³|Poczta Nowe Miasto ko³o P³oñska, ul. Apteczna 8|p³oñski|mazowieckie|9120|2|32915.0|R|
231805414|C|ANTONINA|£omeæ|Poczta Myszyniec, ul. Stacha Konwy 53|ostro³êcki|mazowieckie|7430|2|32910.0|O|
231809625|C|OSKAR|Kleitz|Skrytki Pocztowe Poczta Józefów ko³o Otwocka 003, ul. Sikorskiego 23|otwocki|mazowieckie|5410|2|32905.0|R|
231804789|C|PAWE£|Aksztol|Poczta Z³otok³os, ul. Dworcowa 1|piaseczyñski|mazowieckie|5504|2|32880.0|R|
231808309|C|ANNA|Pietronek|Poczta Jelonki ko³o Ostrowi Mazowieckiej, ul. Jelonki 24|ostrowski|mazowieckie|7302|2|32860.0|O|
231809093|C|OLIWIA|Giszczak|Poczta Zatory 40|pu³tuski|mazowieckie|7217|2|32855.0|R|
231806554|C|WIKTOR|Sniada³a|Poczta P³ochocin, ul. Lipowa 1|warszawski zachodni|mazowieckie|5860|2|32855.0|R|
231805967|C|PAULINA|£anowski|Poczta Czernice Borowe, ul. D³uga 2|przasnyski|mazowieckie|6415|2|32855.0|R|
231805259|C|ZUZANNA|Ofenberg|Poczta Jednoro¿ec, ul. Witosa 2|przasnyski|mazowieckie|6323|2|32830.0|R|
231804651|C|NIKOLA|Fernsner|Poczta Wyszków 001, ul. Daszyñskiego 27|wyszkowski|mazowieckie|7200|2|32790.0|R|
231804270|C|GABRIEL|Proksz|Poczta Siedlce 003, ul. Mazurska 2|M. Siedlce|mazowieckie|8101|2|32720.0|R|
231807293|C|TOMASZ|Truniewski|Poczta Pu³tusk 004, ul. Tartaczna 71|pu³tuski|mazowieckie|6102|2|32715.0|R|
231808247|C|IGNACY|Kasieta|Skrytki Pocztowe Poczta Wo³omin 003, Al. Niepodleg³o¶ci 17|wo³omiñski|mazowieckie|5202|2|32695.0|R|
231804936|C|MARIA|Oswal|Poczta Serock nad Narwi±, ul. Radzymiñska 4|legionowski|mazowieckie|5140|2|32695.0|R|
231808613|C|OLIWIA|Carolczak|Poczta Józefów ko³o Otwocka 003, ul. Sikorskiego 23|otwocki|mazowieckie|5410|2|32690.0|O|
231805579|C|BART£OMIEJ|Szpyler|Poczta Siedlce 005, ul. Warszawska 93|M. Siedlce|mazowieckie|8103|2|32685.0|R|
231808957|C|NADIA|Weikert|Poczta Pacyna, ul. £ukasiewicza 4|gostyniñski|mazowieckie|9541|2|32670.0|O|
231805784|C|MACIEJ|Nyrynberg|Poczta Lucieñ, ul. Lucieñ 30 A 68|gostyniñski|mazowieckie|9504|2|32650.0|O|
231806653|C|WIKTOR|Fuchas|Poczta Zalas 64|ostro³êcki|mazowieckie|7438|2|32615.0|R|
231809090|C|MAKSYMILIAN|Krzemczak|Skrytki Pocztowe Poczta P³ock 009, ul. Gierzyñskiego 17|M. P³ock|mazowieckie|9407|2|32615.0|R|
231806111|C|WIKTORIA|Gronny|Poczta Piastów 001, ul. 11 Listopada 1|pruszkowski|mazowieckie|5820|2|32570.0|R|
231804865|C|ALICJA|Kêsner|Poczta Szczytno ko³o P³oñska agencja pocztowa UP Za³uski 56|p³oñski|mazowieckie|9141|2|32570.0|R|
231807430|C|IGNACY|Sobszek|Poczta Nur, ul. Rynek 12|ostrowski|mazowieckie|7322|2|32545.0|R|
231808741|C|JAGODA|Serkieza|Poczta Ostro³êka 007, ul. ¯eromskiego 13|M. Ostro³êka|mazowieckie|7417|2|32545.0|R|
231807515|C|KRZYSZTOF|Konkolec|Poczta M³awa 001, ul. ¯wirki 2|m³awski|mazowieckie|6500|2|32545.0|R|
231805413|C|LAURA|Sapie³o|Skrytki Pocztowe Poczta Ciechanów 002, ul. Sienkiewicza 71b 68|ciechanowski|mazowieckie|6410|2|32545.0|R|
231808691|C|KLARA|Mosiniak|Poczta Sobienie-Jeziory, ul. Garwoliñska 18|otwocki|mazowieckie|8443|2|32510.0|O|
